CN,LAT,LON,BGI
17914829010661,47.0556,-67.94391,3929.0
17914868010661,47.0556,-67.97169,4168.0
17914956010661,46.94449,-67.94391,4770.0
17914996010661,47.00004,-67.97169,4668.0
17915016010661,46.72226,-67.88836,4733.0
17915092010661,46.5556,-67.99947,4510.0
17915160010661,46.52782,-67.91614,4526.0
17915195010661,47.0556,-67.8328,4973.0
17915243010661,47.00004,-67.83279,3841.0
17915332010661,46.36116,-67.86058,2910.0
17915379010661,46.16672,-68.38837,4511.0
17915446010661,46.02783,-68.38836,4466.0
17915492010661,45.97227,-68.38836,2841.0
17915527010661,45.91672,-68.38836,4627.0
17915634010661,45.66672,-68.38836,4998.0
17915669010661,45.58339,-68.41614,4972.0
17915744010661,46.36116,-68.33281,4329.0
17915798010661,46.36116,-68.33281,4329.0
17915862010661,46.33338,-68.30503,4348.0
17915936010661,46.33338,-68.36059,4369.0
17916008010661,46.27783,-68.33281,3491.0
17916067010661,46.25005,-68.33281,4104.0
17916153010661,46.13894,-68.38837,4333.0
17916199010661,45.88894,-68.3328,4892.0
17916285010661,45.86116,-68.36058,4566.0
17916349010661,45.83339,-68.3328,4889.0
17916398010661,45.61117,-68.3328,5112.0
17916453010661,46.25005,-68.33281,4104.0
17916529010661,46.27783,-68.27725,4214.0
17916603010661,46.25005,-68.24947,4087.0
17916629010661,46.25005,-68.2217,4063.0
17916731010661,46.05561,-68.33281,4201.0
17916784010661,46.00005,-68.24947,4324.0
17916871010661,45.97228,-68.22169,4018.0
17916940010661,45.88894,-68.24947,4684.0
17917038010661,45.86117,-68.24947,4937.0
17917090010661,45.83339,-68.27725,4425.0
17917124010661,45.77783,-68.22169,4751.0
17917184010661,45.72228,-68.24947,4044.0
17917263010661,45.66673,-68.24947,4836.0
17917309010661,45.66673,-68.22169,4320.0
17917372010661,45.61117,-68.24946,5159.0
17917423010661,46.27783,-68.16614,3911.0
17917468010661,46.36116,-67.97169,4648.0
17917488010661,45.91672,-68.16613,4318.0
17917504010661,45.88894,-68.16613,4733.0
17917570010661,45.83339,-68.22169,3610.0
17917703010661,45.88895,-68.05502,3585.0
17917787010661,45.77784,-68.0828,3032.0
17917791010661,45.77783,-68.19391,4840.0
17917840010661,45.72228,-68.19391,2828.0
17917927010661,45.6945,-68.16613,4331.0
17917993010661,45.6945,-68.13835,4731.0
17918054010661,45.6945,-68.13835,4731.0
17918137010661,45.66673,-68.19391,4875.0
17918188010661,45.63895,-68.13835,4388.0
17918230010661,46.36116,-68.11058,3896.0
17918297010661,46.33338,-68.11058,3738.0
17918349010661,46.3056,-68.0828,3945.0
17918402010661,46.25005,-68.0828,3758.0
17918456010661,46.16672,-68.11058,4237.0
17918532010661,46.11116,-68.0828,3904.0
17918577010661,45.97228,-68.05502,4878.0
17918624010661,45.86117,-68.11058,4283.0
17918668010661,45.83339,-68.11058,4543.0
17918738010661,45.77784,-68.13835,4613.0
17918790010661,45.66673,-68.11057,5122.0
17918869010661,45.66673,-68.08279,4635.0
17918934010661,46.36116,-67.99947,4408.0
17918988010661,46.36116,-67.97169,4648.0
17919042010661,46.27783,-68.02725,4355.0
17919143010661,46.02783,-67.99946,4144.0
17919208010661,45.97228,-68.02724,4723.0
17919286010661,45.9445,-67.86057,4186.0
17919358010661,45.9445,-67.99946,4657.0
17919416010661,45.91672,-67.99946,2830.0
17919418010661,45.75006,-67.97168,3476.0
17919451010661,45.72228,-67.99946,4351.0
17919534010661,45.72228,-67.99946,4351.0
17919602010661,46.36116,-67.88836,5082.0
17919604010661,46.3056,-68.19392,4213.0
17919651010661,46.27783,-67.91613,4436.0
17919777010661,46.22227,-67.91613,4143.0
17919843010661,46.22227,-67.91613,4143.0
17919889010661,46.08339,-67.94391,4874.0
17919891010661,46.02783,-67.88835,4316.0
17920010010661,45.9445,-67.91613,3846.0
17920079010661,45.83339,-67.9439,4626.0
17920139010661,45.86117,-67.83279,2865.0
17920225010661,45.80561,-67.91613,4481.0
17920299010661,45.80561,-67.88835,2793.0
17920358010661,45.77784,-67.9439,3746.0
17920418010661,45.75006,-67.9439,4967.0
17920495010661,45.75006,-68.02724,4922.0
17920556010661,45.69451,-67.91612,4155.0
17920581010661,46.22227,-67.8328,4555.0
17920583010661,46.08339,-67.8328,4257.0
17920585010661,46.00006,-67.86057,3363.0
17920738010661,46.00006,-67.86057,3363.0
17920819010661,46.08339,-67.88835,4797.0
17920848010661,45.83339,-67.91613,4244.0
17920916010661,45.83339,-67.86057,4296.0
17921033010661,45.80561,-67.86057,3299.0
17921179010661,45.75006,-67.83279,4061.0
17921250010661,45.69451,-67.86057,4457.0
17921288010661,45.66673,-67.83279,4442.0
17921354010661,46.50004,-68.69393,3906.0
17921396010661,46.75004,-68.69393,3206.0
17921453010661,46.91671,-68.8606,3738.0
17921485010661,45.9445,-67.99946,4657.0
17921535010661,45.91672,-67.83279,4140.0
17921537010661,45.6945,-67.9439,4353.0
17921576010661,46.69448,-69.8884,2816.0
17921592010661,46.6667,-69.94396,3379.0
17921667010661,46.63892,-69.86062,2934.0
17921684010661,46.86114,-69.80507,4115.0
17921691010661,46.6667,-69.66617,4118.0
17921708010661,46.63892,-69.66617,3327.0
17921770010661,46.69447,-69.52728,4077.0
17921783010661,46.61114,-69.55506,3873.0
17921868010661,46.69447,-69.58283,3209.0
17921913010661,46.69448,-69.38839,4432.0
17922008010661,46.6667,-69.44394,4305.0
17922029010661,46.80559,-69.38838,4237.0
17922117010661,46.80559,-69.44394,3433.0
17922177010661,46.97225,-69.47172,4247.0
17922226010661,46.88892,-69.41616,4193.0
17922274010661,46.94448,-69.24949,4189.0
17922321010661,46.9167,-69.30505,3989.0
17922386010661,46.94448,-69.3606,3780.0
17922477010661,46.58337,-69.13838,3947.0
17922487010661,46.69448,-69.02727,3618.0
17922556010661,46.80559,-69.13838,4254.0
17922617010661,46.83337,-69.22171,4239.0
17922679010661,46.94448,-69.19393,4438.0
17922748010661,46.94448,-69.19393,4438.0
17922801010661,46.94448,-69.13838,3799.0
17922879010661,47.02781,-69.13837,4050.0
17922913010661,46.83337,-68.99949,3356.0
17922999010661,46.88893,-69.1106,3475.0
17923002010661,46.9167,-69.1106,3635.0
17923014010661,47.02781,-69.05504,4030.0
17923063010661,47.22226,-69.02726,3818.0
17923068010661,47.11115,-69.1106,4171.0
17923070010661,47.22226,-69.08282,3995.0
17923104010661,46.16672,-67.80502,4756.0
17923106010661,46.47226,-67.8328,4226.0
17923159010661,46.47226,-67.86058,4932.0
17923163010661,46.52782,-67.8328,4744.0
17923207010661,46.52782,-67.8328,4744.0
17923209010661,46.61115,-67.80502,4735.0
17923211010661,46.86115,-67.86058,4914.0
17923279010661,45.97228,-67.94391,4664.0
17923326010661,45.97228,-67.97169,2898.0
17923357010661,46.00006,-67.83279,4545.0
17923384010661,46.08339,-67.88835,4797.0
17923386010661,46.02783,-67.94391,4946.0
17923415010661,46.16672,-67.91613,4386.0
17923485010661,46.11116,-67.97169,4784.0
17923487010661,46.33338,-67.88836,4831.0
17923489010661,46.16672,-67.99947,4110.0
17923539010661,46.16672,-68.16614,4581.0
17923559010661,46.33338,-67.97169,4573.0
17923608010661,46.47226,-67.99947,4121.0
17923635010661,46.44449,-67.99947,4255.0
17923674010661,46.58337,-67.91614,4743.0
17923676010661,46.69449,-67.97169,4874.0
17923678010661,46.66671,-67.94391,3968.0
17923680010661,46.69449,-67.97169,4874.0
17923682010661,46.77782,-67.94391,4634.0
17923684010661,46.75004,-67.97169,4856.0
17923732010661,46.8056,-67.99947,4775.0
17923734010661,46.8056,-67.99947,4775.0
17923737010661,46.91671,-67.88835,4452.0
17923739010661,46.88893,-67.88835,4630.0
17923754010661,47.00004,-67.97169,4668.0
17923756010661,47.11115,-67.97169,4589.0
17923758010661,47.08338,-67.97169,4427.0
17923846010661,45.75006,-67.9439,4967.0
17923860010661,45.77784,-68.02724,5058.0
17923862010661,45.77784,-68.11057,4554.0
17923873010661,45.88895,-68.02724,3683.0
17923921010661,46.16672,-68.11058,4237.0
17923989010661,46.22227,-68.0828,4323.0
17924047010661,46.47226,-68.11059,3878.0
17924100010661,46.52782,-68.02725,3097.0
17924130010661,46.69449,-68.05503,4629.0
17924142010661,46.69449,-67.99947,4677.0
17924159010661,46.69449,-68.11059,4625.0
17924242010661,47.00004,-68.02725,3586.0
17924246010661,47.00004,-68.08281,4719.0
17924330010661,47.02782,-68.11059,4361.0
17924344010661,47.11115,-68.11059,4280.0
17924418010661,45.66673,-68.19391,4875.0
17924467010661,45.75006,-68.22169,4903.0
17924542010661,45.91672,-68.16613,4318.0
17924607010661,46.33338,-68.2217,4247.0
17924649010661,46.50004,-68.13837,4327.0
17924693010661,46.8056,-68.2217,4202.0
17924752010661,46.5556,-67.86058,4401.0
17924754010661,46.94449,-68.2217,4022.0
17924826010661,46.97226,-68.2217,4269.0
17924846010661,46.97226,-68.24948,3300.0
17924857010661,46.97226,-68.2217,4269.0
17924871010661,47.00004,-68.2217,4029.0
17924920010661,45.66672,-68.27724,5187.0
17924988010661,45.66672,-68.3328,4711.0
17925027010661,45.9445,-68.27725,4591.0
17925104010661,45.91672,-68.36058,4728.0
17925106010661,46.05561,-68.24947,4068.0
17925145010661,46.00005,-68.36058,4258.0
17925157010661,46.33338,-68.30503,4348.0
17925212010661,46.33338,-68.27726,3991.0
17925246010661,46.41671,-68.30504,3530.0
17925328010661,46.44449,-68.30504,4054.0
17925374010661,46.75004,-68.27726,3962.0
17925410010661,46.86115,-68.30504,4106.0
17925427010661,46.88893,-68.33282,3458.0
17925437010661,47.00004,-68.27726,4036.0
17925492010661,47.3056,-68.3606,4111.0
17925494010661,47.36115,-68.3606,0.0
17925496010661,47.33337,-68.3606,4051.0
17925605010661,47.33337,-68.3606,4051.0
17925689010661,47.11115,-68.30504,4442.0
17925751010661,47.13893,-68.3606,2812.0
17925798010661,45.97227,-68.41614,4212.0
17925800010661,46.22227,-68.38837,4199.0
17925856010661,46.33338,-68.38837,3940.0
17925957010661,46.50004,-68.44393,4211.0
17926008010661,46.72226,-68.44393,3837.0
17926022010661,46.83337,-68.41615,3927.0
17926067010661,46.91671,-68.47171,3477.0
17926098010661,47.13893,-68.41615,4088.0
17926131010661,47.16671,-68.47171,4082.0
17926184010661,47.25004,-68.41615,3963.0
17926196010661,46.41671,-68.6106,4542.0
17926229010661,46.44449,-68.6106,3856.0
17926299010661,46.50004,-68.52727,4110.0
17926302010661,46.83337,-68.52727,4460.0
17926399010661,46.66671,-68.58282,4449.0
17926408010661,46.63893,-68.6106,4180.0
17926479010661,46.75004,-68.6106,3907.0
17926500010661,46.94448,-68.52727,4107.0
17926593010661,47.02782,-68.66616,4466.0
17926610010661,47.11115,-68.55505,4356.0
17926629010661,47.13893,-68.55505,4464.0
17926631010661,47.22226,-68.6106,4152.0
17926633010661,47.19448,-68.55505,4277.0
17926718010661,47.25004,-68.58282,3259.0
17926724010661,47.19448,-68.69394,3965.0
17926819010661,46.61115,-68.83283,3978.0
17926826010661,46.8056,-68.8606,4035.0
17926869010661,46.91671,-68.80505,3869.0
17926909010661,47.00004,-68.66616,4149.0
17927003010661,47.08337,-68.77727,4099.0
17927043010661,47.19448,-68.74949,3492.0
17927074010661,47.22226,-68.77727,0.0
17927076010661,47.11115,-68.8606,3299.0
17927110010661,46.61115,-68.88838,3982.0
17927151010661,46.8056,-68.91616,4025.0
17927198010661,46.83337,-68.99949,3356.0
17927253010661,47.05559,-68.97171,4231.0
17927314010661,47.1667,-69.44394,2868.0
17927387010661,47.36115,-69.19394,4118.0
17927457010661,46.75003,-69.69395,3615.0
17927469010661,46.94447,-69.66617,4310.0
17927491010661,46.75003,-69.74951,3016.0
17927493010661,47.19448,-69.13837,4338.0
17927500010661,47.22226,-69.19393,3649.0
17927530010661,47.25003,-69.13837,4062.0
17927582010661,45.75006,-67.83279,4061.0
17927604010661,46.58337,-69.91618,4171.0
17927626010661,45.83339,-68.13835,4535.0
17927701010661,46.61114,-69.61061,4234.0
17927703010661,47.00004,-68.72171,4306.0
17927756010661,46.5556,-68.74949,3707.0
17927828010661,46.66671,-68.72171,3524.0
17927892010661,45.69451,-67.91612,4155.0
17927927010661,46.63892,-69.61061,4179.0
17927983010661,46.66671,-68.72171,3524.0
17928028010661,45.91672,-67.91613,4383.0
17970510010661,45.61117,-68.44391,4599.0
17970611010661,45.63894,-68.47169,5181.0
17970625010661,45.66672,-68.47169,4970.0
17970674010661,45.72227,-68.7217,4344.0
17970766010661,45.58338,-68.74948,4474.0
17970834010661,45.52783,-68.74948,4612.0
17970928010661,45.72227,-68.80504,4234.0
17970969010661,45.61116,-68.83282,2921.0
17971023010661,45.61116,-68.83282,2921.0
17971026010661,45.66672,-68.83282,3907.0
17971130010661,46.02782,-68.80504,3606.0
17971189010661,45.52783,-68.55503,5132.0
17971263010661,45.66672,-68.52725,5026.0
17971293010661,45.61116,-68.91615,4205.0
17971331010661,45.58338,-68.94393,3365.0
17971384010661,46.05561,-68.4717,4503.0
17971433010661,46.13894,-68.58282,4426.0
17971516010661,46.3056,-68.58282,3353.0
17971600010661,44.72229,-68.88837,3913.0
17971606010661,44.77785,-68.61059,4834.0
17971700010661,45.05562,-68.91615,4838.0
17971762010661,44.75007,-69.08282,3718.0
17971828010661,44.77785,-68.49947,4421.0
17971883010661,44.80563,-68.86059,3170.0
17971910010661,44.8334,-69.08282,4136.0
17971988010661,44.8334,-69.22171,4352.0
17972081010661,44.86118,-68.63836,4428.0
17972136010661,44.86118,-69.02726,3916.0
17972204010661,44.88896,-69.05504,4055.0
17972259010661,44.86118,-68.94393,4133.0
17972361010661,44.91673,-69.02726,4574.0
17972379010661,44.88896,-68.66614,4065.0
17972392010661,44.94451,-68.52725,3189.0
17972495010661,44.94451,-68.99948,4639.0
17972498010661,46.36115,-68.74949,4345.0
17972557010661,44.94451,-69.08282,4308.0
17972639010661,44.97229,-68.69392,3781.0
17972724010661,45.11117,-69.05504,4942.0
17972780010661,45.00007,-68.86059,4652.0
17972873010661,45.27784,-68.05501,2631.0
17972957010661,44.97229,-69.08282,5019.0
17973036010661,44.97229,-69.13838,4708.0
17973107010661,44.97229,-69.08282,5019.0
17973147010661,44.97228,-69.24949,4421.0
17973203010661,45.00007,-68.7217,4115.0
17973244010661,45.27784,-68.11057,3924.0
17973306010661,45.05562,-69.1106,4655.0
17973356010661,45.05562,-68.55503,4381.0
17973384010661,45.27784,-68.24946,4021.0
17973459010661,45.05561,-69.30505,4564.0
17973527010661,45.05562,-68.74948,4611.0
17973535010661,44.97229,-68.77726,4453.0
17973591010661,44.94451,-69.16616,4596.0
17973656010661,45.05562,-69.24949,4797.0
17973743010661,45.13895,-68.47169,3763.0
17973777010661,45.13895,-68.63836,3914.0
17973830010661,45.13895,-68.77726,4074.0
17973903010661,45.11117,-68.80503,4321.0
17973970010661,45.16673,-68.49947,4187.0
17974043010661,45.1945,-68.63836,4223.0
17974091010661,44.69452,-68.99948,4463.0
17974107010661,45.1945,-68.52725,4139.0
17974185010661,45.27783,-68.52725,2978.0
17974237010661,45.27783,-68.77725,4639.0
17974302010661,45.27783,-68.74948,5250.0
17974402010661,44.80562,-69.22171,4045.0
17974505010661,45.30562,-68.30502,4237.0
17974537010661,45.30561,-68.41613,3294.0
17974602010661,45.02784,-69.24949,4924.0
17974608010661,45.36117,-68.24946,4815.0
17974685010661,45.36117,-68.61058,5066.0
17974745010661,45.36116,-68.77726,3444.0
17974761010661,45.38895,-68.05501,4266.0
17974784010661,45.38895,-68.27724,5051.0
17974859010661,45.38895,-68.44391,4646.0
17974913010661,45.41672,-68.47169,4969.0
17974946010661,45.88894,-68.58281,4346.0
17975013010661,45.4445,-68.30502,4589.0
17975110010661,45.4445,-68.49947,4539.0
17975151010661,45.4445,-68.63836,5000.0
17975231010661,45.50006,-68.13835,3892.0
17975381010661,45.50006,-68.30502,5312.0
17975443010661,45.52783,-68.69392,4884.0
17975549010661,45.52783,-68.66614,4716.0
17975551010661,45.55561,-68.38836,3822.0
17975622010661,45.63895,-68.08279,4938.0
17975706010661,46.25005,-68.69393,3356.0
17975801010661,46.22227,-68.80505,4267.0
17975822010661,46.13894,-68.4717,4428.0
17975883010661,46.13894,-68.55504,4501.0
17975925010661,46.25005,-68.6106,3796.0
17975966010661,46.16671,-68.66615,4387.0
17976058010661,46.19449,-68.74949,3618.0
17976145010661,46.11116,-68.80504,2448.0
17976165010661,46.00005,-68.77726,3260.0
17976234010661,45.86116,-68.74948,3588.0
17976328010661,45.66672,-68.80504,4096.0
17976394010661,46.13894,-68.72171,3800.0
17976475010661,46.0556,-68.69393,4459.0
17976503010661,46.00005,-68.69393,4288.0
17976554010661,45.83338,-68.69393,3522.0
17976671010661,46.16671,-68.63837,4247.0
17976741010661,45.97227,-68.66615,3617.0
17976762010661,46.38893,-68.6106,4368.0
17976822010661,46.3056,-68.55504,3196.0
17976888010661,46.33338,-68.44393,4047.0
17976968010661,45.00006,-69.33282,4951.0
17976970010661,44.97228,-69.30505,5029.0
17977047010661,44.91673,-69.22171,4878.0
17977125010661,44.88895,-69.24949,4887.0
17977127010661,44.86118,-69.22171,3128.0
17977174010661,44.77784,-69.22171,3455.0
17977176010661,44.80562,-69.19393,3925.0
17977299010661,44.77785,-69.05504,4221.0
17977365010661,44.72229,-69.19393,4548.0
17977452010661,45.02784,-69.05504,5037.0
17977488010661,45.05562,-69.05504,4111.0
17977527010661,45.05562,-69.1106,4655.0
17977598010661,45.08339,-69.05504,5101.0
17977688010661,45.00007,-69.08282,4814.0
17977825010661,45.0834,-68.99948,4085.0
17977992010661,45.00006,-69.1106,4941.0
17977994010661,45.00007,-69.08282,4814.0
17977996010661,44.91673,-69.05504,4255.0
17977998010661,44.86118,-69.1106,2962.0
17978043010661,44.86118,-69.05504,4004.0
17978114010661,44.8334,-69.05504,4239.0
17978228010661,44.80563,-68.94393,4384.0
17978304010661,44.80562,-69.1106,4484.0
17978367010661,44.77785,-69.08282,4126.0
17978425010661,44.66674,-69.08282,4763.0
17978477010661,45.00007,-69.08282,4814.0
17978523010661,45.02784,-68.9717,5006.0
17978577010661,45.00007,-68.99948,3648.0
17978649010661,44.94451,-69.02726,4164.0
17978651010661,44.8334,-68.83281,4107.0
17978750010661,44.75007,-68.99949,4534.0
17978771010661,44.69452,-68.99948,4463.0
17978773010661,45.58338,-68.88837,4014.0
17978825010661,45.52783,-68.91615,3989.0
17978862010661,44.77785,-68.86059,4315.0
17978890010661,45.05562,-68.91615,4838.0
17978892010661,45.00007,-68.94393,3986.0
17978997010661,44.88896,-68.91615,3654.0
17979005010661,44.91674,-68.88837,4159.0
17979109010661,44.75007,-68.91615,4649.0
17979155010661,45.05562,-68.83281,4117.0
17979206010661,45.05562,-68.86059,3373.0
17979208010661,45.02784,-68.83281,4334.0
17979258010661,44.80563,-68.86059,3170.0
17979315010661,44.77785,-68.83281,4064.0
17979358010661,45.61116,-68.74948,4389.0
17979478010661,45.52783,-68.7217,3233.0
17979563010661,45.4445,-68.7217,4098.0
17979609010661,45.38894,-68.74948,4967.0
17979669010661,45.38894,-68.77726,4582.0
17979762010661,45.16673,-68.7217,4565.0
17979847010661,45.22228,-68.74948,3936.0
17979943010661,45.13895,-68.74948,4261.0
17980006010661,45.13895,-68.74948,4261.0
17980114010661,45.11117,-68.74948,3460.0
17980116010661,45.0834,-68.77726,3192.0
17980157010661,45.75005,-68.77726,2630.0
17980235010661,45.63894,-68.66615,4994.0
17980320010661,45.36117,-68.63836,4679.0
