SPCD,n,B0,B1,B2,B3,B4,B5
721,4617,-2.28227444150872,-0.223715472063302,-0.402065120385324,2.67997997397805,0.352115239877846,0.0770441394931571
824,8149,-2.02611138599967,-0.202928193804516,-0.14707173008497,1.67091555840691,0.601807318672784,0.0375510374339534
621,104543,-1.58878260185612,-0.247767055376945,-0.0390094875143403,1.89093566278197,0.827517185244365,0.04987180522392
694,46944,-3.36216715976206,-0.0874285668030001,-0.0352687060873871,5.50393527780217,0.718447401881083,0.0873452966700847
110,61065,-0.700626422758609,-0.476966967377896,-0.0279371921314606,1.05568680161147,0.999992524955999,0.104218419875056
820,25195,-2.31579506348947,-0.0296684816024059,-0.0852850093700179,11.7789150737631,0.597558573585634,0.0358553619380547
409,45119,-2.62057898770549,-0.176391091032259,-0.0668236418988288,2.70126172558832,0.736645061550361,-0.0122682106311324
711,39842,-2.92102418600258,-0.17663945527797,-0.0382168201124484,2.75356078575201,0.721554455872795,0.00868205023511266
822,5287,-1.53525791559428,-0.235391697424581,-0.0473885857854782,1.83965767616498,0.830695380208416,-0.0461696387101768
691,13187,-1.90559678789688,-0.13735249359413,-0.00751299544513714,1.99887660348151,1.04960707855261,-0.0435694097759122
391,22576,-2.6705740821633,-0.172857435894334,-0.406964040097217,2.53117437245129,0.301185310919912,0.165416823217168
701,37795,-2.39658313512958,-0.412017663280436,-0.337182697971143,1.45421183422797,0.401655578700661,0.0383012915403964
762,74241,-2.75994611981887,-0.190276369629707,-0.059600287412101,3.49572043719328,0.697443716509398,0.0699286931315436
837,61402,-2.37702538165912,-0.158585688076558,-0.0377793061060101,3.03778719528471,0.803074335493363,0.0222899715456215
731,9225,-2.39232946468964,-0.332536740424431,-0.028569876347317,2.49283363958211,0.814343373689159,0.00604099067167471
68,68142,-2.03525884279023,-0.415056698205087,-0.136771398976502,1.79706463342163,0.618642929662849,0.0712947013935978
403,43305,-3.17065589765825,-0.0563609599650642,-0.0299062197523639,8.31311414616196,0.874464073441374,0.0340876280772022
994,5500,-1.88005129072661,-0.203253815681264,-0.0903881762809541,2.26091921885346,0.576420629604241,0.0269087124966042
544,55288,-2.71239720529945,-0.138141369080596,-0.0827911016118168,4.03928589793666,0.621746217165381,0.144575573664709
971,37566,-2.2840824148309,-0.263616238632456,-0.339293284460656,2.26753275470106,0.407856680056587,0.0076856969597937
461,12693,-2.11574760655318,-0.27653153150212,-0.125825952060928,2.36311164754541,0.599766112116334,0.0239031835453219
831,13323,-1.30894472155202,-0.16694819107254,-0.0978531614914555,1.90873049404289,0.682221972182957,0.0680966328112143
552,5958,-2.27882399550281,-0.25822590887446,-0.29766913025729,2.6963530011744,0.299871108692132,0.0249077310769277
602,17471,-2.19632820363118,-0.408924928643393,-0.0892800419478344,2.10215635973667,0.580830862002035,-0.0625275033308708
825,3059,-1.47845879643577,-0.135695255879896,-0.146913353028047,2.02530543406423,0.591433715525628,0.109789773157463
975,14984,-2.11719102972929,-0.220539520807372,-0.294357738312014,2.70294871289838,0.44545300912454,0.0135563903529233
742,4850,-1.9543824718019,-0.290753822006571,-0.0998205586970169,2.69718979954541,0.648967814896053,0.0996071910556528
901,11792,-2.42288186015846,-0.397735219956337,-0.198101310402347,2.11332376885729,0.386730623459476,0.0133121548347035
819,3237,-2.41941730179924,-0.166711976516182,-0.172495357878347,1.8990564456582,0.518781263892075,0.0336240640666606
471,5786,-2.52129201883121,-0.180531520268925,-0.174872590570447,2.70949309899268,0.396989152440013,0.0642470177983974
311,4524,-2.79734892707583,-0.231382833101569,-0.0982986602882967,2.76219878020958,0.63154957026615,0.0925316779639604
313,17288,-1.87535368293179,-0.214630104210121,-0.224299487670533,2.23253779010017,0.419487432335824,0.0509066539593905
838,10885,-3.40174823682965,-0.252067507887727,-0.134046364664248,3.76242469916537,0.503060764815628,0.0656484177719717
222,19508,-4.67767142645119,-0.0859385637390258,-8.76936079243201e-05,10.314609961057,1.80145314293056,-0.00211522744505699
132,33898,-1.06567515384288,-0.443892250041441,-0.101829377499904,1.230365864692,0.696598591653169,-0.00063922416706571
922,5336,-1.75497673437776,-0.199402198190069,-0.0727560837688647,2.64723806490562,0.515913946173524,0.0843516756566504
