SPCD,model_id,B1,B2,B3
988,4,3.9924158896331,-3.93883464638833,0
989,5,5.13086413476537,-19.2977933805849,6.09341505090527
990,5,4.71296508906372,-88.7976585977813,26.5900582341559
992,5,4.37177371763302,-6.49660315890998,2.03714143739549
993,5,4.58717741045684,-8.50345693271419,2.86908146290028
994,3,80.3313052528763,-0.0893831027354311,0.83168579271185
995,5,4.80747325965122,-11.8669362934763,3.92474982317081
996,4,3.86231403980289,-3.7185727378337,0
997,5,7.70983035259841,-198.721128466742,36.6080095259621
998,4,2.6502919183639,-0.559940419816323,0
999,3,70.9878389782498,-0.0987810209055542,0.819970689136779
5260,1,2.8924857345953,-1.02067928800841,0
5491,2,3.31492376693419,-16.2863049679286,-7.12048678353736
6262,1,3.83461723127666,-2.12723413697571,0
6434,4,4.38648790712974,-4.77061872184365,0
6511,3,65.8319538088055,-0.110935957698327,0.909402700544168
6516,1,3.69798131969577,-1.65021958322958,0
6696,4,4.02845097876129,-3.35379432095227,0
6708,4,3.69863716484627,-3.33373046518808,0
6748,2,2.98484350817077,-0.960032202813144,-3.13241784781613
6782,1,3.96223518617857,-1.70662822335888,0
6791,4,3.65416732423195,-3.38516531371561,0
6799,1,3.23249377597442,-2.14456981345081,0
6918,4,3.53436134866092,-2.39120485783299,0
7181,4,4.53788468715687,-3.60749734651676,0
7455,5,4.63143320560359,-9.78574424725303,3.43613025564366
7469,1,3.53272598784595,-1.00130441840316,0
7577,1,4.72203120047627,-5.57949095861155,0
7578,1,4.26596751971168,-5.32670312083407,0
7845,1,3.25878414180653,-1.31849927405437,0
7912,4,3.99270241993824,-4.03718027754841,0
8296,2,2.35137525723288,-0.0322608622876231,-116.461065744781
8345,4,4.94561739102721,-8.97918859306009,0
8420,5,4.77847016189722,-14.3928337604107,3.7061934910592
8421,2,6.31003578922021,-3.96019819080987,-0.197291322763552
8423,1,4.57189898442212,-7.3811666112688,0
8427,4,4.43038414450556,-4.99253798267137,0
8441,3,78.0756391096894,-0.0786433144440598,0.964153371243923
8449,5,4.52161284766478,-6.04090890728942,1.72945034513242
8487,3,28.0508116921506,-0.112035883964659,0.758214795319564
8511,1,3.67175825585567,-3.59396348904294,0
8513,5,4.0059410646877,-10.2096743570672,4.65047277100959
8514,2,6.36932853947529,-4.61438459319938,-0.158216434538441
8563,5,4.08516715197478,-8.55768978471447,3.71040180878549
8612,4,2.85147992399267,-3.8355604338882,0
8651,5,3.03584167101622,-4.51421741218068,4.25471998305325
8860,1,3.39533021116167,-1.64197119964613,0
8901,4,5.74754755787877,-8.03258835469925,0
8944,4,3.72956047081699,-2.6429798577038,0
