CN,SPCD,SW,DBH,HT,TPA,FVS_BdFt,FIA_VOLBFNET,FVS_MCuFt,FIA_VOLCFNET,BF_ratio,CF_ratio,BF_per_CF_FVS,BF_per_CF_FIA
201977383010661,318,False,16.2,64.0,6.018,192.99999983772642,176.662317,37.200002267773506,33.178524,1.09247972694554,1.1212072685262764,5.188171722369034,5.324598436024459
224402705010661,371,False,17.2,67.0,6.018,203.99999951317923,205.899858,41.09999966328229,38.332132,0.9907729004513409,1.0722075063104313,4.963503678454472,5.371468980645272
75863047010538,318,False,16.5,56.0,6.018,175.99999480724495,170.143187,33.80000024746723,30.317721,1.0344228171019563,1.1148595320692882,5.207100399960303,5.612004510497343
224384517010661,318,False,17.3,68.0,6.018,236.99999853953764,214.361731,45.100000697776466,38.972889,1.1056077847194548,1.1572147165630051,5.254988799838806,5.500278180557771
1838000374290487,318,False,16.5,71.0,6.018,225.99999886408483,199.700776,42.69999956997497,37.897695,1.1316931430656276,1.126717589815818,5.292740073538537,5.269470240868211
75956426010538,743,False,16.0,68.0,6.018,205.00001054778375,171.033499,38.79999963894125,33.050075,1.1985956654478767,1.1739761449540207,5.2835054756556605,5.17498066191983
224408996010661,261,False,16.0,63.0,6.018,208.00000308319832,131.475251,36.19999883974379,31.860212,1.5820468225095714,1.136213369821387,5.745856622924424,4.12662825344665
233182076020004,833,False,16.4,90.0,6.018,264.00001249506687,192.270653,51.600001428007644,45.912768,1.373064523243008,1.1238704106885398,5.116279170329091,4.187738212603518
639433674126144,316,False,16.1,83.0,6.018,214.99999918863202,185.678518,43.09999891276691,37.555382,1.15791531246836,1.1476384107281057,4.988399178937,4.944125398591339
153151867010661,261,False,16.5,66.0,6.018,223.99999707907529,145.719212,40.19999733871303,35.333128,1.53720291240029,1.1377423855230997,5.57213959970492,4.124152608283082
639396910126144,318,False,21.8,63.0,6.018,395.9999883163011,353.408289,66.90000291281105,52.686677,1.1205169789220792,1.2697707792960835,5.919282078842315,6.7077354109844505
1536387761290487,371,False,20.0,66.0,6.018,297.00001152142534,290.326296,55.3000016876454,48.916082,1.0229869481799378,1.1305075841447276,5.37070528856382,5.935191129984613
14117048020004,318,False,19.6,67.0,6.018,336.00001590281244,292.141657,57.29999840160508,48.946903,1.1501270286243788,1.1706562599395733,5.863874786659688,5.968542218084768
