PLOT,STATE,MEASYEAR1,MEASYEAR2,PERIOD_YR,variant,model,BA_PRED,TPA_PRED,QMD_PRED,MCuFt_PRED,BdFt_PRED,BA_OBS,MCuFt_OBS,BdFt_OBS
70385997010538,23,2005,2010,5,ne,conus_spdep,60.5405158996582,100.32472229003906,10.518536567687988,1350.3082275390625,5955.40234375,153.35284301297597,1210.38067526897,3436.3583441613564
70385997010538,23,2005,2010,5,ne,conus_climate,60.53325271606445,100.30606079101562,10.51888370513916,1311.68408203125,5804.64697265625,153.35284301297597,1210.38067526897,3436.3583441613564
145021783010661,36,2009,2014,5,ne,fvs_base,179.55982971191406,202.6770477294922,12.744962692260742,7179.515625,36478.20703125,213.7598968677679,6371.063952483216,22714.956809761698
145021783010661,36,2009,2014,5,ne,fvs_regional,179.7970428466797,203.1005096435547,12.74007797241211,7188.06201171875,36510.671875,213.7598968677679,6371.063952483216,22714.956809761698
145021783010661,36,2009,2014,5,ne,organon,175.27711486816406,208.4290008544922,12.41708755493164,7003.39208984375,34933.953125,213.7598968677679,6371.063952483216,22714.956809761698
145021783010661,36,2009,2014,5,ne,conus_spdep,175.37217712402344,208.5165557861328,12.417852401733398,7027.6787109375,35062.77734375,213.7598968677679,6371.063952483216,22714.956809761698
145021783010661,36,2009,2014,5,ne,conus_climate,175.21363830566406,208.3542938232422,12.417062759399414,6984.40478515625,34980.6171875,213.7598968677679,6371.063952483216,22714.956809761698
375840604489998,42,2017,2024,7,ne,fvs_base,73.72164154052734,231.8924560546875,7.634672164916992,1614.613525390625,1400.311279296875,,,
375840604489998,42,2017,2024,7,ne,fvs_regional,73.70592498779297,231.83163452148438,7.634860515594482,1614.33251953125,1400.138427734375,,,
375840604489998,42,2017,2024,7,ne,organon,62.77433395385742,195.82925415039062,7.666348457336426,1319.4559326171875,1211.4031982421875,,,
375840604489998,42,2017,2024,7,ne,conus_spdep,62.898536682128906,196.15451049804688,7.667562961578369,1409.202392578125,1294.9859619140625,,,
375840604489998,42,2017,2024,7,ne,conus_climate,62.89097213745117,196.2163543701172,7.665893077850342,1371.268310546875,1249.6976318359375,,,
65314259010538,24,2005,2010,5,ne,fvs_base,184.4461669921875,127.97395324707031,16.255870819091797,8159.134765625,48557.671875,98.21238569439679,3150.189562793614,19091.3695921633
65314259010538,24,2005,2010,5,ne,fvs_regional,164.68145751953125,92.28045654296875,18.08855438232422,7540.8359375,46064.93359375,98.21238569439679,3150.189562793614,19091.3695921633
65314259010538,24,2005,2010,5,ne,organon,153.20347595214844,97.87836456298828,16.940536499023438,6619.86376953125,40138.1796875,98.21238569439679,3150.189562793614,19091.3695921633
65314259010538,24,2005,2010,5,ne,conus_spdep,153.22686767578125,97.97589111328125,16.933395385742188,6705.59033203125,40712.203125,98.21238569439679,3150.189562793614,19091.3695921633
65314259010538,24,2005,2010,5,ne,conus_climate,153.2898406982422,98.05648803710938,16.92991828918457,6851.16943359375,41461.4453125,98.21238569439679,3150.189562793614,19091.3695921633
68318225010538,42,2005,2010,5,ne,fvs_base,90.10560607910156,172.4281005859375,9.788320541381836,2900.205810546875,9639.8203125,104.57647690985813,2555.2995532145105,7949.07092351086
68318225010538,42,2005,2010,5,ne,fvs_regional,90.29264831542969,172.89498901367188,9.785235404968262,2905.26123046875,9649.4814453125,104.57647690985813,2555.2995532145105,7949.07092351086
68318225010538,42,2005,2010,5,ne,organon,68.06185913085938,128.70269775390625,9.846782684326172,2120.849609375,7064.06591796875,104.57647690985813,2555.2995532145105,7949.07092351086
68318225010538,42,2005,2010,5,ne,conus_spdep,68.21977233886719,128.86373901367188,9.85203742980957,2185.31201171875,7456.4453125,104.57647690985813,2555.2995532145105,7949.07092351086
68318225010538,42,2005,2010,5,ne,conus_climate,68.21475219726562,128.8619842529297,9.8517427444458,2172.893310546875,7471.5537109375,104.57647690985813,2555.2995532145105,7949.07092351086
247056846010661,23,2012,2017,5,ne,fvs_base,76.57176971435547,219.34312438964844,8.000343322753906,1448.0509033203125,3355.300048828125,107.87401594970616,1383.589625896248,3685.323884113536
247056846010661,23,2012,2017,5,ne,fvs_regional,76.25862121582031,217.96063232421875,8.009247779846191,1443.567626953125,3351.580810546875,107.87401594970616,1383.589625896248,3685.323884113536
247056846010661,23,2012,2017,5,ne,organon,69.52429962158203,190.8556365966797,8.172447204589844,1355.3338623046875,3316.290283203125,107.87401594970616,1383.589625896248,3685.323884113536
247056846010661,23,2012,2017,5,ne,conus_spdep,69.4798812866211,190.6566925048828,8.174097061157227,1336.231201171875,3409.42724609375,107.87401594970616,1383.589625896248,3685.323884113536
247056846010661,23,2012,2017,5,ne,conus_climate,69.47073364257812,190.61941528320312,8.174356460571289,1334.863037109375,3253.005615234375,107.87401594970616,1383.589625896248,3685.323884113536
53942327010538,36,2004,2009,5,ne,fvs_base,196.89535522460938,362.0120849609375,9.9860200881958,6078.3603515625,21512.904296875,211.975530788419,6567.120685561565,16180.564665566531
53942327010538,36,2004,2009,5,ne,fvs_regional,180.02548217773438,310.975830078125,10.302437782287598,5703.81396484375,20860.486328125,211.975530788419,6567.120685561565,16180.564665566531
53942327010538,36,2004,2009,5,ne,organon,175.73814392089844,311.06689453125,10.177528381347656,5512.7685546875,20256.869140625,211.975530788419,6567.120685561565,16180.564665566531
53942327010538,36,2004,2009,5,ne,conus_spdep,175.6648712158203,310.9254150390625,10.177724838256836,5498.43017578125,20344.95703125,211.975530788419,6567.120685561565,16180.564665566531
53942327010538,36,2004,2009,5,ne,conus_climate,175.51670837402344,310.5923767089844,10.17888355255127,5459.04638671875,20178.994140625,211.975530788419,6567.120685561565,16180.564665566531
451063741489998,23,2018,2023,5,ne,fvs_base,139.40016174316406,415.4259338378906,7.8437042236328125,2541.109619140625,5209.1435546875,165.46504048833114,2505.582302693904,4427.050821914696
451063741489998,23,2018,2023,5,ne,fvs_regional,139.4429931640625,415.5807800292969,7.843445777893066,2541.7294921875,5209.85205078125,165.46504048833114,2505.582302693904,4427.050821914696
451063741489998,23,2018,2023,5,ne,organon,133.3306121826172,400.47015380859375,7.812967300415039,2467.479736328125,5039.849609375,165.46504048833114,2505.582302693904,4427.050821914696
451063741489998,23,2018,2023,5,ne,conus_spdep,133.2677001953125,400.1307373046875,7.8144378662109375,2417.49560546875,5068.6259765625,165.46504048833114,2505.582302693904,4427.050821914696
451063741489998,23,2018,2023,5,ne,conus_climate,133.26719665527344,400.1875,7.81386661529541,2400.948974609375,4805.537109375,165.46504048833114,2505.582302693904,4427.050821914696
68279937010538,42,2005,2010,5,ne,fvs_base,153.7290802001953,197.50335693359375,11.946123123168945,4469.6708984375,19047.830078125,178.6359213549643,3696.33970066688,16202.973937077766
68279937010538,42,2005,2010,5,ne,fvs_regional,151.03271484375,190.90415954589844,12.043816566467285,4412.51123046875,18964.736328125,178.6359213549643,3696.33970066688,16202.973937077766
68279937010538,42,2005,2010,5,ne,organon,139.774658203125,174.91087341308594,12.104369163513184,3963.533203125,17370.25,178.6359213549643,3696.33970066688,16202.973937077766
68279937010538,42,2005,2010,5,ne,conus_spdep,139.79994201660156,174.96009826660156,12.103761672973633,4046.849365234375,17621.30859375,178.6359213549643,3696.33970066688,16202.973937077766
68279937010538,42,2005,2010,5,ne,conus_climate,139.9040069580078,175.25852966308594,12.09794807434082,4092.61083984375,17845.345703125,178.6359213549643,3696.33970066688,16202.973937077766
52948187010538,23,2002,2007,5,ne,fvs_base,60.488731384277344,207.6610107421875,7.307959079742432,729.9367065429688,810.4479370117188,97.01399725051346,670.94478706526,305.602279583126
52948187010538,23,2002,2007,5,ne,fvs_regional,60.466426849365234,207.56369018554688,7.308324813842773,729.7166137695312,810.381591796875,97.01399725051346,670.94478706526,305.602279583126
52948187010538,23,2002,2007,5,ne,organon,58.12342834472656,197.47996520996094,7.3459906578063965,713.2260131835938,795.6609497070312,97.01399725051346,670.94478706526,305.602279583126
52948187010538,23,2002,2007,5,ne,conus_spdep,58.104400634765625,197.4072265625,7.346139430999756,694.7122802734375,795.445068359375,97.01399725051346,670.94478706526,305.602279583126
52948187010538,23,2002,2007,5,ne,conus_climate,58.1000862121582,197.3574981689453,7.346794605255127,699.8425903320312,795.53564453125,97.01399725051346,670.94478706526,305.602279583126
122564329010661,36,2007,2012,5,ne,fvs_base,45.0320930480957,77.397705078125,10.328408241271973,841.2830200195312,3555.7587890625,69.32784721200287,1148.911974288072,4321.377346386778
122564329010661,36,2007,2012,5,ne,fvs_regional,45.11739730834961,77.60071563720703,10.324651718139648,842.4676513671875,3558.936279296875,69.32784721200287,1148.911974288072,4321.377346386778
122564329010661,36,2007,2012,5,ne,organon,43.22486114501953,72.99273681640625,10.419894218444824,845.6141357421875,3490.0615234375,69.32784721200287,1148.911974288072,4321.377346386778
122564329010661,36,2007,2012,5,ne,conus_spdep,43.21512222290039,72.94103240966797,10.42241382598877,819.5916137695312,3432.824951171875,69.32784721200287,1148.911974288072,4321.377346386778
122564329010661,36,2007,2012,5,ne,conus_climate,43.210731506347656,72.91576385498047,10.423690795898438,810.0962524414062,3432.8837890625,69.32784721200287,1148.911974288072,4321.377346386778
113492597010661,42,2008,2013,5,ne,fvs_base,47.742103576660156,113.04995727539062,8.79937744140625,1127.687255859375,2391.697021484375,1.386786523265299,17.423922204834,
113492597010661,42,2008,2013,5,ne,fvs_regional,47.71337127685547,112.90879821777344,8.802225112915039,1127.342041015625,2391.3115234375,1.386786523265299,17.423922204834,
113492597010661,42,2008,2013,5,ne,organon,41.863834381103516,98.87849426269531,8.810589790344238,966.1116333007812,2138.468994140625,1.386786523265299,17.423922204834,
113492597010661,42,2008,2013,5,ne,conus_spdep,41.95601272583008,99.07359313964844,8.811594009399414,987.8504638671875,2142.2197265625,1.386786523265299,17.423922204834,
113492597010661,42,2008,2013,5,ne,conus_climate,41.964332580566406,99.04978942871094,8.813528060913086,979.9155883789062,2144.59130859375,1.386786523265299,17.423922204834,
251021776489998,42,2015,2022,7,ne,fvs_base,34.60954666137695,47.294925689697266,11.58315658569336,892.2720336914062,3094.08642578125,29.832691724803357,565.5900152174099,1704.924973407864
251021776489998,42,2015,2022,7,ne,fvs_regional,34.46373748779297,47.08128356933594,11.584928512573242,889.0411376953125,3082.17529296875,29.832691724803357,565.5900152174099,1704.924973407864
251021776489998,42,2015,2022,7,ne,organon,27.076648712158203,38.14018249511719,11.40886402130127,709.61572265625,2417.90771484375,29.832691724803357,565.5900152174099,1704.924973407864
251021776489998,42,2015,2022,7,ne,conus_spdep,27.209423065185547,38.30211639404297,11.41260051727295,731.1923828125,2335.838623046875,29.832691724803357,565.5900152174099,1704.924973407864
251021776489998,42,2015,2022,7,ne,conus_climate,27.088918685913086,38.173858642578125,11.406414985656738,703.0209350585938,2397.1337890625,29.832691724803357,565.5900152174099,1704.924973407864
375823776489998,23,2017,2022,5,ne,fvs_base,86.8101806640625,190.12844848632812,9.149516105651855,1892.2386474609375,6679.4951171875,129.98844121310316,1858.880178835732,3762.149404787004
375823776489998,23,2017,2022,5,ne,fvs_regional,86.76933288574219,189.97183227539062,9.151137351989746,1891.5772705078125,6678.67919921875,129.98844121310316,1858.880178835732,3762.149404787004
375823776489998,23,2017,2022,5,ne,organon,78.72002410888672,166.9887237548828,9.296839714050293,1765.8369140625,6224.1396484375,129.98844121310316,1858.880178835732,3762.149404787004
375823776489998,23,2017,2022,5,ne,conus_spdep,78.68678283691406,166.8611602783203,9.298428535461426,1734.301513671875,6264.84375,129.98844121310316,1858.880178835732,3762.149404787004
375823776489998,23,2017,2022,5,ne,conus_climate,78.69340515136719,166.8828887939453,9.298213005065918,1725.94140625,6236.9140625,129.98844121310316,1858.880178835732,3762.149404787004
52764804010538,23,1999,2004,5,ne,fvs_base,6.629612445831299,29.645071029663086,6.403303623199463,97.70341491699219,0.0,22.001096699048578,76.532381652808,
52764804010538,23,1999,2004,5,ne,fvs_regional,6.532406806945801,29.165390014648438,6.408243179321289,96.62310791015625,0.0,22.001096699048578,76.532381652808,
52764804010538,23,1999,2004,5,ne,organon,4.550994396209717,20.608293533325195,6.363096237182617,72.25236511230469,0.0,22.001096699048578,76.532381652808,
52764804010538,23,1999,2004,5,ne,conus_spdep,4.550894260406494,20.607847213745117,6.363094329833984,67.23502349853516,0.0,22.001096699048578,76.532381652808,
52764804010538,23,1999,2004,5,ne,conus_climate,4.550879955291748,20.607786178588867,6.363093852996826,65.3927230834961,0.0,22.001096699048578,76.532381652808,
52950720010538,23,2002,2007,5,ne,fvs_base,80.6904067993164,160.15841674804688,9.611085891723633,1756.08984375,5013.125,104.47679759878707,1754.6183623760799,5959.287574179571
52950720010538,23,2002,2007,5,ne,fvs_regional,80.58812713623047,159.7359161376953,9.617685317993164,1754.5665283203125,5012.0400390625,104.47679759878707,1754.6183623760799,5959.287574179571
52950720010538,23,2002,2007,5,ne,organon,73.18879699707031,143.53021240234375,9.669119834899902,1715.9803466796875,4657.732421875,104.47679759878707,1754.6183623760799,5959.287574179571
52950720010538,23,2002,2007,5,ne,conus_spdep,73.08089447021484,143.3080291748047,9.669477462768555,1658.3370361328125,4890.103515625,104.47679759878707,1754.6183623760799,5959.287574179571
52950720010538,23,2002,2007,5,ne,conus_climate,72.98574829101562,143.1763916015625,9.667621612548828,1649.985595703125,4828.96337890625,104.47679759878707,1754.6183623760799,5959.287574179571
58241817010538,42,2001,2006,5,ne,fvs_base,168.87156677246094,156.0205535888672,14.08716869354248,6114.14111328125,29162.828125,171.455149539863,4002.1090953693797,17901.36484713136
58241817010538,42,2001,2006,5,ne,fvs_regional,162.66285705566406,145.62527465820312,14.31074333190918,5921.84619140625,28460.265625,171.455149539863,4002.1090953693797,17901.36484713136
58241817010538,42,2001,2006,5,ne,organon,146.70863342285156,139.30686950683594,13.895618438720703,5158.5771484375,24174.4140625,171.455149539863,4002.1090953693797,17901.36484713136
58241817010538,42,2001,2006,5,ne,conus_spdep,147.32022094726562,139.6917266845703,13.905357360839844,5306.5927734375,25283.521484375,171.455149539863,4002.1090953693797,17901.36484713136
58241817010538,42,2001,2006,5,ne,conus_climate,147.1807403564453,139.51405334472656,13.907621383666992,5322.33740234375,25173.962890625,171.455149539863,4002.1090953693797,17901.36484713136
58178583010538,42,2000,2005,5,ne,fvs_base,44.0617561340332,89.06082916259766,9.52409839630127,1032.910400390625,2152.838623046875,74.34439917596906,1013.478641431416,3163.3719360874184
58178583010538,42,2000,2005,5,ne,fvs_regional,44.152565002441406,89.45935821533203,9.512646675109863,1034.1265869140625,2153.377685546875,74.34439917596906,1013.478641431416,3163.3719360874184
58178583010538,42,2000,2005,5,ne,organon,39.46979904174805,80.37286376953125,9.488860130310059,869.2462768554688,1890.6759033203125,74.34439917596906,1013.478641431416,3163.3719360874184
58178583010538,42,2000,2005,5,ne,conus_spdep,39.553672790527344,80.49665832519531,9.49162769317627,907.9467163085938,1927.90185546875,74.34439917596906,1013.478641431416,3163.3719360874184
58178583010538,42,2000,2005,5,ne,conus_climate,39.55695724487305,80.5181655883789,9.490754127502441,921.2620239257812,1927.9342041015625,74.34439917596906,1013.478641431416,3163.3719360874184
122563565010661,36,2007,2013,6,ne,fvs_base,95.63478088378906,243.93980407714844,8.478185653686523,2101.529296875,4225.4814453125,85.98788747310658,1124.147365951404,1469.075102727624
122563565010661,36,2007,2013,6,ne,fvs_regional,95.3427505493164,242.93862915039062,8.48265552520752,2095.9755859375,4217.0751953125,85.98788747310658,1124.147365951404,1469.075102727624
122563565010661,36,2007,2013,6,ne,organon,89.93704223632812,224.12803649902344,8.577437400817871,1991.5738525390625,4198.63623046875,85.98788747310658,1124.147365951404,1469.075102727624
122563565010661,36,2007,2013,6,ne,conus_spdep,89.92015075683594,224.03070068359375,8.578495025634766,1982.2789306640625,4198.63623046875,85.98788747310658,1124.147365951404,1469.075102727624
122563565010661,36,2007,2013,6,ne,conus_climate,89.9300537109375,224.085205078125,8.577922821044922,1983.1099853515625,4198.63623046875,85.98788747310658,1124.147365951404,1469.075102727624
58549928010538,42,2004,2009,5,ne,fvs_base,52.54784393310547,106.75529479980469,9.499899864196777,1515.1641845703125,4104.5341796875,26.57082978576313,601.7121567953941,1400.725981791018
58549928010538,42,2004,2009,5,ne,fvs_regional,52.67839813232422,107.20911407470703,9.49154281616211,1517.5098876953125,4107.9541015625,26.57082978576313,601.7121567953941,1400.725981791018
58549928010538,42,2004,2009,5,ne,organon,43.51297378540039,91.66990661621094,9.328940391540527,1233.2176513671875,3168.123046875,26.57082978576313,601.7121567953941,1400.725981791018
58549928010538,42,2004,2009,5,ne,conus_spdep,43.51406478881836,91.672607421875,9.32891845703125,1255.38623046875,3125.89013671875,26.57082978576313,601.7121567953941,1400.725981791018
58549928010538,42,2004,2009,5,ne,conus_climate,43.42750930786133,91.60236358642578,9.323208808898926,1217.0966796875,3155.598388671875,26.57082978576313,601.7121567953941,1400.725981791018
247064745010661,50,2012,2019,7,ne,fvs_base,45.738346099853516,124.62452697753906,8.203038215637207,913.2550048828125,1581.123046875,64.97567575460386,961.3109268322542,2208.566396620244
247064745010661,50,2012,2019,7,ne,fvs_regional,45.90031814575195,125.1269760131836,8.201037406921387,916.384033203125,1585.0537109375,64.97567575460386,961.3109268322542,2208.566396620244
247064745010661,50,2012,2019,7,ne,organon,40.85795593261719,110.85834503173828,8.220354080200195,879.6566772460938,1665.5731201171875,64.97567575460386,961.3109268322542,2208.566396620244
247064745010661,50,2012,2019,7,ne,conus_spdep,40.85295104980469,110.8231430053711,8.22115707397461,859.6825561523438,1605.5560302734375,64.97567575460386,961.3109268322542,2208.566396620244
247064745010661,50,2012,2019,7,ne,conus_climate,40.84113311767578,110.8281021118164,8.219781875610352,816.4918212890625,1420.191650390625,64.97567575460386,961.3109268322542,2208.566396620244
107545582010661,23,2008,2013,5,ne,fvs_base,126.43321990966797,356.0965270996094,8.068317413330078,2951.2666015625,6562.94091796875,145.9268707621737,2797.347138658079,5676.029823968809
107545582010661,23,2008,2013,5,ne,fvs_regional,126.51895141601562,356.4652099609375,8.06688117980957,2952.648193359375,6564.044921875,145.9268707621737,2797.347138658079,5676.029823968809
107545582010661,23,2008,2013,5,ne,organon,112.33146667480469,315.0729064941406,8.085028648376465,2651.432861328125,5987.865234375,145.9268707621737,2797.347138658079,5676.029823968809
107545582010661,23,2008,2013,5,ne,conus_spdep,112.15483093261719,314.4066467285156,8.087218284606934,2601.447265625,5920.8671875,145.9268707621737,2797.347138658079,5676.029823968809
107545582010661,23,2008,2013,5,ne,conus_climate,112.25969696044922,314.8058166503906,8.085871696472168,2617.71728515625,5921.30908203125,145.9268707621737,2797.347138658079,5676.029823968809
58281576010538,42,2001,2006,5,ne,fvs_base,140.83547973632812,240.42367553710938,10.363435745239258,3826.237060546875,10981.5771484375,,,
58281576010538,42,2001,2006,5,ne,fvs_regional,140.95899963378906,240.87332153320312,10.35830020904541,3828.388671875,10983.4306640625,,,
58281576010538,42,2001,2006,5,ne,organon,116.37171173095703,193.91268920898438,10.48955249786377,3113.25390625,9581.298828125,,,
58281576010538,42,2001,2006,5,ne,conus_spdep,116.90089416503906,194.1973876953125,10.50566291809082,3225.94140625,10042.2138671875,,,
58281576010538,42,2001,2006,5,ne,conus_climate,116.8967514038086,194.2172393798828,10.504938125610352,3168.852294921875,9908.18359375,,,
74526312010538,34,2006,2012,6,ne,fvs_base,125.93194580078125,136.4337921142578,13.008979797363281,3644.29248046875,16021.76171875,141.23332490514494,3358.8399718699543,14075.139284518898
74526312010538,34,2006,2012,6,ne,fvs_regional,125.9523696899414,136.48582458496094,13.007556915283203,3644.7705078125,16022.990234375,141.23332490514494,3358.8399718699543,14075.139284518898
74526312010538,34,2006,2012,6,ne,organon,108.03269958496094,113.56224822998047,13.206780433654785,3078.40625,13563.7880859375,141.23332490514494,3358.8399718699543,14075.139284518898
74526312010538,34,2006,2012,6,ne,conus_spdep,108.64936828613281,113.9639663696289,13.221054077148438,3198.857666015625,14267.064453125,141.23332490514494,3358.8399718699543,14075.139284518898
74526312010538,34,2006,2012,6,ne,conus_climate,108.6168212890625,113.96958923339844,13.21874713897705,3168.5341796875,14095.6513671875,141.23332490514494,3358.8399718699543,14075.139284518898
73074956010538,33,2006,2011,5,ne,fvs_base,56.64799499511719,142.5283660888672,8.536462783813477,1319.7261962890625,2687.2353515625,97.92824101492232,1488.2415561698042,4375.499355225934
73074956010538,33,2006,2011,5,ne,fvs_regional,56.66300582885742,142.60165405273438,8.53539752960205,1319.971435546875,2687.345703125,97.92824101492232,1488.2415561698042,4375.499355225934
73074956010538,33,2006,2011,5,ne,organon,51.86073684692383,126.85391998291016,8.657721519470215,1301.41796875,2672.736328125,97.92824101492232,1488.2415561698042,4375.499355225934
73074956010538,33,2006,2011,5,ne,conus_spdep,51.796485900878906,126.55770874023438,8.662477493286133,1273.5947265625,2662.191162109375,97.92824101492232,1488.2415561698042,4375.499355225934
73074956010538,33,2006,2011,5,ne,conus_climate,51.66191482543945,126.08682250976562,8.66735553741455,1238.4996337890625,2670.30517578125,97.92824101492232,1488.2415561698042,4375.499355225934
119148095010661,33,2008,2013,5,ne,fvs_base,104.45543670654297,231.5914306640625,9.093698501586914,2065.34765625,3796.988037109375,140.78264651155237,1671.542481072874,2888.901670447352
119148095010661,33,2008,2013,5,ne,fvs_regional,104.26361083984375,230.99159240722656,9.097134590148926,2062.53759765625,3794.56982421875,140.78264651155237,1671.542481072874,2888.901670447352
119148095010661,33,2008,2013,5,ne,organon,93.87637329101562,209.30357360839844,9.068304061889648,1936.9234619140625,3579.2509765625,140.78264651155237,1671.542481072874,2888.901670447352
119148095010661,33,2008,2013,5,ne,conus_spdep,93.74141693115234,208.84310913085938,9.071767807006836,1847.1356201171875,3396.4892578125,140.78264651155237,1671.542481072874,2888.901670447352
119148095010661,33,2008,2013,5,ne,conus_climate,93.7939682006836,209.07308959960938,9.069318771362305,1860.8416748046875,3458.58935546875,140.78264651155237,1671.542481072874,2888.901670447352
168928845010661,23,2010,2015,5,ne,fvs_base,39.25335693359375,172.27166748046875,6.463499069213867,613.6224365234375,186.31057739257812,72.90507953586467,831.26538205411,435.231628336002
168928845010661,23,2010,2015,5,ne,fvs_regional,39.072303771972656,171.29212951660156,6.466989040374756,611.6636962890625,186.2008819580078,72.90507953586467,831.26538205411,435.231628336002
168928845010661,23,2010,2015,5,ne,organon,36.117469787597656,159.1256103515625,6.450968265533447,595.5192260742188,229.29733276367188,72.90507953586467,831.26538205411,435.231628336002
168928845010661,23,2010,2015,5,ne,conus_spdep,36.110076904296875,159.0974578857422,6.4508795738220215,586.7548217773438,229.272216796875,72.90507953586467,831.26538205411,435.231628336002
168928845010661,23,2010,2015,5,ne,conus_climate,36.066017150878906,158.90139770507812,6.450918197631836,572.0463256835938,229.25967407226562,72.90507953586467,831.26538205411,435.231628336002
247062079010661,36,2012,2019,7,ne,fvs_base,116.95223999023438,177.1233367919922,11.002788543701172,3061.2041015625,13029.6943359375,115.44073395707507,2479.5607472155384,7180.484357145375
247062079010661,36,2012,2019,7,ne,fvs_regional,117.06564331054688,177.45721435546875,10.997759819030762,3063.341796875,13034.966796875,115.44073395707507,2479.5607472155384,7180.484357145375
247062079010661,36,2012,2019,7,ne,organon,102.74640655517578,160.59385681152344,10.830662727355957,2759.385009765625,11673.4033203125,115.44073395707507,2479.5607472155384,7180.484357145375
247062079010661,36,2012,2019,7,ne,conus_spdep,102.73641967773438,160.53135681152344,10.832249641418457,2668.654541015625,11200.455078125,115.44073395707507,2479.5607472155384,7180.484357145375
247062079010661,36,2012,2019,7,ne,conus_climate,102.76738739013672,160.58047485351562,10.832221031188965,2669.662353515625,11235.0029296875,115.44073395707507,2479.5607472155384,7180.484357145375
168261983020004,24,2014,2021,7,ne,fvs_base,31.81771469116211,118.88909149169922,7.00486421585083,479.4598083496094,484.2210998535156,43.27233479483015,583.07860734456,990.9359498403621
168261983020004,24,2014,2021,7,ne,fvs_regional,31.746871948242188,118.6048812866211,7.0054426193237305,478.609619140625,483.58837890625,43.27233479483015,583.07860734456,990.9359498403621
168261983020004,24,2014,2021,7,ne,organon,27.470935821533203,104.7643051147461,6.933720111846924,423.9830627441406,421.5258483886719,43.27233479483015,583.07860734456,990.9359498403621
168261983020004,24,2014,2021,7,ne,conus_spdep,27.538249969482422,104.93272399902344,6.936637878417969,431.2630920410156,421.4160461425781,43.27233479483015,583.07860734456,990.9359498403621
168261983020004,24,2014,2021,7,ne,conus_climate,27.488210678100586,104.80433654785156,6.934575080871582,409.15374755859375,422.1155090332031,43.27233479483015,583.07860734456,990.9359498403621
107546280010661,23,2008,2013,5,ne,fvs_base,38.46544647216797,95.30757904052734,8.602168083190918,708.227294921875,300.02056884765625,5.13952346200555,,
107546280010661,23,2008,2013,5,ne,fvs_regional,38.365596771240234,95.03874969482422,8.60313892364502,706.5809326171875,299.77764892578125,5.13952346200555,,
107546280010661,23,2008,2013,5,ne,organon,36.61964797973633,90.40479278564453,8.617826461791992,716.465087890625,307.4251403808594,5.13952346200555,,
107546280010661,23,2008,2013,5,ne,conus_spdep,36.619388580322266,90.4066162109375,8.617706298828125,701.503662109375,289.5190734863281,5.13952346200555,,
107546280010661,23,2008,2013,5,ne,conus_climate,36.57532501220703,90.29883575439453,8.617658615112305,674.7587890625,277.6033020019531,5.13952346200555,,
15806850020004,36,2013,2021,8,ne,fvs_base,111.3824234008789,188.39297485351562,10.411477088928223,3084.680419921875,10859.30859375,55.113394825376204,926.1690647672101,1535.523526141912
15806850020004,36,2013,2021,8,ne,fvs_regional,111.18191528320312,187.90524291992188,10.415590286254883,3080.452392578125,10849.732421875,55.113394825376204,926.1690647672101,1535.523526141912
15806850020004,36,2013,2021,8,ne,organon,89.70376586914062,162.94769287109375,10.046564102172852,2366.36962890625,7981.06640625,55.113394825376204,926.1690647672101,1535.523526141912
15806850020004,36,2013,2021,8,ne,conus_spdep,89.62706756591797,162.78903198242188,10.047160148620605,2268.04248046875,7722.30517578125,55.113394825376204,926.1690647672101,1535.523526141912
15806850020004,36,2013,2021,8,ne,conus_climate,89.75418853759766,163.01805114746094,10.047216415405273,2363.018798828125,7935.34716796875,55.113394825376204,926.1690647672101,1535.523526141912
243883095489998,23,2015,2020,5,ne,fvs_base,35.775691986083984,131.0074920654297,7.075908660888672,720.8917236328125,499.2174987792969,26.09883001760798,472.737083985592,
243883095489998,23,2015,2020,5,ne,fvs_regional,35.6515007019043,130.37327575683594,7.080776214599609,718.7494506835938,499.08953857421875,26.09883001760798,472.737083985592,
243883095489998,23,2015,2020,5,ne,organon,29.31985092163086,106.57283020019531,7.102216720581055,612.7125854492188,379.6669006347656,26.09883001760798,472.737083985592,
243883095489998,23,2015,2020,5,ne,conus_spdep,29.314407348632812,106.54498291015625,7.102485656738281,605.6043701171875,379.5978088378906,26.09883001760798,472.737083985592,
243883095489998,23,2015,2020,5,ne,conus_climate,29.282054901123047,106.39694213867188,7.103500843048096,593.5824584960938,379.5876770019531,26.09883001760798,472.737083985592,
168262155020004,24,2015,2023,8,ne,fvs_base,83.10433197021484,111.98014068603516,11.664809226989746,2803.5419921875,9022.3818359375,,,
168262155020004,24,2015,2023,8,ne,fvs_regional,82.89051818847656,111.40129852294922,11.680020332336426,2797.92578125,9015.1162109375,,,
168262155020004,24,2015,2023,8,ne,organon,65.1759262084961,87.71803283691406,11.671736717224121,2039.56298828125,6790.81787109375,,,
168262155020004,24,2015,2023,8,ne,conus_spdep,66.31503295898438,89.07415008544922,11.68332576751709,2168.087890625,7083.95751953125,,,
168262155020004,24,2015,2023,8,ne,conus_climate,66.53571319580078,89.10034942626953,11.70102596282959,2227.36962890625,7398.8994140625,,,
15806636020004,36,2013,2021,8,ne,fvs_base,82.19012451171875,142.33172607421875,10.289523124694824,1623.343994140625,4926.89013671875,70.69624343833685,963.218990442876,1588.5029728396921
